build frame, eskf_obs, fov segment, laser convert, laser ds, map update, optimize, poseEstimate, predict, processMeasurement, pub cloud, state init, 
3.31623,0.018115,1.90825,1.15101,3.31477,0.795161,55.7588,14.8598,0.039555,71.5625,0.079748,0.000354,
3.23713,0.020343,1.95937,1.10996,3.28675,0.778004,57.5254,58.5,0.046121,62.071,0.088043,0.000409,
3.19476,0.023642,2.06817,1.13847,3.68424,0.831228,12.662,60.4292,0.041478,62.0442,0.101877,0.0004,
3.38986,0.017103,1.80275,1.12599,3.37309,0.719661,12.1802,15.1877,0.047814,62.2635,0.080627,0.000902,
3.20213,0.017546,1.98057,1.17501,3.43872,0.768744,55.775,14.932,0.039781,63.5106,0.082765,0.000248,
3.40181,0.018691,2.30706,1.11909,3.35983,0.801715,11.1704,58.8882,0.040556,63.386,0.085412,0.000713,
3.15259,0.020286,2.82136,1.11742,3.47503,0.691537,22.5342,14.686,0.040601,18.1878,0.093058,0.000269,
3.43434,0.016586,1.89691,1.16265,3.54327,0.735415,56.3988,25.1697,0.043278,19.5075,0.082411,0.000289,
3.17085,0.01675,1.96116,1.70816,5.32819,0.720115,55.4572,59.0834,0.06485,71.8042,0.0803,0.000247,
3.25217,0.016688,2.25143,1.59755,5.32722,0.728037,57.1653,58.4397,0.039471,72.9722,0.078646,0.000288,
3.21707,0.017609,1.98899,1.77674,5.40172,0.990772,20.4602,60.1498,0.046581,66.4962,0.076067,0.000339,
3.18368,0.020626,2.15938,1.86739,5.3966,0.770856,12.0788,23.3938,0.046387,18.6881,0.081697,0.000257,
3.42949,0.021926,2.41638,1.15352,3.64212,0.861148,56.4032,15.3606,0.061681,62.2773,0.085074,0.000333,
3.49717,0.018894,3.09821,1.2451,3.54247,0.754638,57.4456,60.2597,0.046016,64.2602,0.092621,0.000286,
3.37217,0.023393,2.30254,1.49228,3.77126,0.751717,55.1011,60.5031,0.052384,19.3757,0.120991,0.000295,
3.47302,0.018482,1.93722,1.29944,3.46371,0.777176,57.5367,57.8189,0.041633,18.6433,0.082002,0.000821,
3.51801,0.01811,1.9943,1.14486,3.48598,0.768712,12.765,60.3041,0.052362,62.8531,0.078969,0.000297,
3.32488,0.019867,1.93721,1.23774,3.44785,0.761328,55.4094,15.469,0.04882,18.4983,0.077915,0.000281,
3.62458,0.019417,2.81361,1.15726,3.38675,0.746922,55.0869,58.9749,0.044423,29.3179,0.084912,0.000307,
3.24523,0.021641,1.7969,1.21152,3.43034,0.675971,13.4196,57.5624,0.047285,62.8423,0.07979,0.000311,
3.25811,0.018136,2.16763,1.29335,3.47332,0.921044,11.9861,16.513,0.046175,62.2218,0.087104,0.000268,
3.22402,0.017453,1.86798,1.09871,3.31475,0.725755,57.4949,14.5834,0.050687,63.9189,0.080775,0.000299,
3.39645,0.0174,1.84704,1.14563,3.39233,0.71508,13.0379,60.06,0.045579,27.1003,0.080268,0.000387,
3.37887,0.01715,1.96683,1.1646,3.34192,0.776578,11.2716,15.7852,0.046856,19.4834,0.080003,0.000372,
3.17653,0.016144,2.42586,1.12948,3.24303,0.728426,59.2773,14.4306,0.044026,64.4206,0.081896,0.000306,
3.39873,0.022455,1.96477,1.08557,3.3011,0.747333,57.6971,61.9931,0.045532,64.58,0.098584,0.000275,
3.30073,0.023697,2.10757,1.09747,3.26387,0.754401,13.0668,60.5623,0.045976,62.2941,0.118319,0.00035,
3.59483,0.017386,1.95449,1.10621,3.40759,0.786843,58.9797,15.8123,0.042842,64.4227,0.092397,0.00033,
3.52651,0.017332,2.28517,1.09249,3.38734,0.803525,59.5458,62.0722,0.039484,19.344,0.082791,0.000325,
3.36704,0.020939,2.02157,1.12166,3.38691,0.765449,62.6029,62.3358,0.03948,63.1666,0.082912,0.000307,
3.42344,0.027787,3.05915,1.09144,3.434,1.07466,58.0176,66.741,0.041937,61.3845,0.096529,0.000288,
4.01402,0.019505,2.14193,1.62659,3.74066,0.786775,11.6528,60.9509,0.069232,20.3177,0.079869,0.001024,
3.37922,0.017784,1.95706,1.20441,3.52076,0.71859,21.7863,14.3313,0.040828,18.4051,0.080664,0.000315,
3.30415,0.016768,1.94276,1.47631,3.56572,0.840451,55.3083,24.573,0.040584,63.9799,0.082726,0.000288,
3.09778,0.018555,2.09845,1.26163,3.5124,0.792559,66.4087,58.2024,0.039818,19.6945,0.082263,0.000312,
3.71017,0.017393,1.93281,1.70705,3.5414,0.741895,54.9921,69.0872,0.042783,18.1613,0.087855,0.000271,
3.69475,0.017496,1.79639,1.14908,3.39364,0.681882,58.2203,57.4732,0.040039,65.9182,0.081364,0.000317,
3.10648,0.017216,1.80704,2.04308,5.70096,0.696067,58.3211,60.7265,0.039177,64.4596,0.075771,0.000265,
3.21941,0.016872,1.79711,1.12768,3.44006,0.689763,67.8353,60.8117,0.039421,20.4445,0.080279,0.000249,
3.16482,0.020059,2.313,1.37601,3.56809,0.778739,57.1253,70.9312,0.038827,66.1228,0.086735,0.00027,
3.67358,0.019183,2.16676,1.34392,3.31397,0.772194,56.6015,60.0688,0.039691,66.2179,0.090646,0.000333,
3.17098,0.024538,2.25038,1.40215,3.34662,1.00604,13.1284,59.862,0.040246,70.7386,0.088899,0.00036,
3.25347,0.018562,1.8492,1.10866,3.24214,0.828976,57.3703,15.8093,0.042387,65.6603,0.09295,0.000296,
3.28499,0.017277,1.95234,1.4011,3.3303,0.802821,56.2786,60.1289,0.039963,18.279,0.075989,0.000274,
3.20852,0.024655,2.07173,1.14006,3.27366,0.87185,12.1664,59.2253,0.038981,28.5484,0.099405,0.000252,
3.29201,0.017543,1.89692,1.21138,3.76327,0.73856,21.0163,14.8052,0.041123,61.816,0.078786,0.000263,
3.07952,0.017372,2.06311,1.10139,3.28478,0.766177,57.9172,23.8485,0.039724,73.3797,0.083943,0.000394,
3.4984,0.019018,1.97221,1.35083,3.22256,0.759222,66.6868,60.6525,0.044381,61.8111,0.082964,0.000554,
3.28966,0.01792,2.33854,1.09537,3.2371,0.919593,57.13,69.9498,0.04005,64.2981,0.084519,0.000277,
3.26913,0.018622,2.85924,1.10312,3.29138,0.882638,56.4217,60.8747,0.039155,64.5113,0.087608,0.000279,
3.21009,0.016605,1.96829,1.47016,4.1803,0.722598,11.2299,59.1168,0.040136,74.6421,0.082923,0.000309,
3.18847,0.028084,3.19315,1.11156,3.29436,0.736097,56.81,15.163,0.039641,64.3947,0.142175,0.000284,
3.72287,0.020971,3.03803,1.69697,3.25908,0.772961,61.1559,60.626,0.041623,63.6523,0.100518,0.000462,
3.52197,0.026362,2.86744,1.10546,3.2666,0.944796,55.5482,64.9722,0.044822,19.7457,0.126165,0.000393,
3.55315,0.034734,3.69964,1.32595,3.57939,0.80587,65.2355,60.0583,0.042534,63.9426,0.173051,0.000333,
4.0384,0.018652,1.94838,1.19793,3.3993,0.870182,54.7698,68.0576,0.070681,62.9704,0.087734,0.00041,
3.08452,0.023972,2.47481,1.52339,4.04067,0.875489,54.3895,58.123,0.040096,18.7469,0.085306,0.000277,
3.19652,0.017991,2.00334,1.19638,3.47144,0.755584,12.0451,57.1526,0.040937,27.4386,0.084502,0.000442,
3.51331,0.019723,2.16148,1.23315,3.64425,0.79291,11.4108,15.0032,0.0398,65.0629,0.085003,0.000478,
3.14385,0.022062,2.14133,1.18693,3.40293,0.694406,59.1889,14.2503,0.040799,73.8095,0.08463,0.000342,
3.49133,0.018878,1.92664,1.44129,4.07643,0.738877,58.2132,61.8574,0.039393,64.7163,0.095899,0.000392,
3.20198,0.016673,2.05795,1.32365,3.49415,0.695442,58.0097,60.9706,0.043164,62.9124,0.088043,0.000278,
3.24211,0.01701,2.05692,1.1479,3.44219,0.682185,11.8303,60.7525,0.039344,18.9336,0.086227,0.000286,
3.21504,0.016522,2.22572,1.59529,3.3895,0.725734,66.7259,14.7851,0.038754,65.1557,0.092784,0.000246,
3.40399,0.015939,2.20498,1.18707,3.27805,0.678039,65.934,69.6127,0.039104,69.5539,0.080552,0.000282,
3.01019,0.015809,2.10821,1.54296,3.45211,0.667473,57.4171,68.7123,0.038888,64.7414,0.077777,0.000286,
3.35035,0.016064,2.20855,1.17047,3.53019,0.678453,58.2774,60.3069,0.039012,72.9538,0.079628,0.000258,
3.13395,0.015593,2.2654,1.14518,3.25667,0.683501,13.4175,61.2301,0.040172,61.7288,0.081326,0.000271,
3.10619,0.016518,2.42646,1.12246,3.28841,0.835469,11.1997,16.683,0.038783,60.9646,0.081224,0.000263,
3.28573,0.018147,2.42968,1.14117,3.39508,0.777846,65.4648,14.4119,0.039137,19.0586,0.096934,0.000336,
3.50488,0.026596,2.85232,1.4247,3.40803,1.08316,57.4583,69.4047,0.047737,17.9946,0.116414,0.000703,
3.97415,0.017201,1.86334,1.12864,3.28609,0.719135,57.6037,60.0448,0.070947,65.92,0.078767,0.000407,
3.09724,0.017685,1.87821,1.07553,3.25856,0.750627,11.6979,60.2368,0.039444,64.8524,0.080643,0.000255,
3.11315,0.017771,1.90617,1.10257,3.27104,0.828583,12.3957,14.4347,0.039272,64.5058,0.077326,0.000254,
3.26825,0.026226,3.39651,1.05575,3.24156,0.808351,63.6444,16.6037,0.040136,18.4687,0.115185,0.000249,
4.27964,0.017998,1.87632,1.1029,3.27583,0.750202,56.3831,66.2742,0.069525,73.5275,0.079381,0.000278,
3.46506,0.026628,2.71405,1.09176,3.332,1.02999,17.1852,60.1308,0.047414,72.2161,0.107215,0.000305,
4.19248,0.027456,2.86214,1.34285,3.43836,1.04935,21.732,21.1001,0.068917,64.2415,0.100768,0.000316,
3.48187,0.024988,3.02387,1.31757,3.34366,0.747639,57.1366,25.5083,0.069469,64.884,0.087754,0.000311,
3.30171,0.016878,1.89649,1.16647,3.41084,0.71664,11.931,59.7531,0.040154,20.2707,0.079981,0.000906,
3.40689,0.022859,2.46296,1.16951,3.44251,0.844788,54.9576,15.2414,0.039273,18.2867,0.088979,0.000412,
3.43908,0.016998,1.88929,1.1996,3.49278,0.659701,13.5224,57.5091,0.04095,73.7684,0.127682,0.000281,
3.80208,0.019007,1.98708,1.2786,3.33053,0.777558,56.5852,16.2907,0.04406,64.6773,0.096681,0.000915,
3.01965,0.017484,2.06425,1.20754,3.83543,0.755621,57.5616,59.4085,0.03883,63.8511,0.084702,0.000247,
3.09201,0.019277,2.04122,1.15796,3.36698,0.764243,55.9414,60.3706,0.04081,18.0673,0.082019,0.000248,
3.03332,0.023295,2.11363,1.36785,3.41812,0.842556,11.7044,58.9001,0.040597,20.4123,0.088638,0.0003,
3.08623,0.02027,2.08177,1.15822,3.46023,0.827796,57.3734,14.618,0.04241,71.2426,0.084543,0.000265,
3.15612,0.018174,2.02132,1.24932,3.41807,0.790793,20.4673,60.1888,0.040592,64.3341,0.083436,0.000971,
3.03562,0.01826,1.97255,1.12357,3.39337,0.679,61.169,23.1218,0.039548,25.9582,0.080188,0.000265,
3.2628,0.023593,2.0833,1.5473,3.55536,0.763797,57.9027,64.0191,0.039524,29.6579,0.096951,0.000247,
3.5858,0.017695,1.94019,1.11142,3.29954,0.72455,15.1993,60.5718,0.041003,63.7205,0.086982,0.000277,
3.47385,0.017821,2.16204,1.13747,3.32394,0.830911,60.9277,18.1955,0.039644,19.2009,0.085422,0.000267,
3.20812,0.018419,2.23445,1.15671,3.26443,0.805011,57.2578,63.9712,0.04214,61.621,0.086768,0.000848,
3.24184,0.017927,2.14497,1.16643,3.29072,0.890213,21.2146,60.2987,0.040198,21.1124,0.085284,0.000293,
3.35123,0.016354,1.73402,1.3162,3.60007,0.680639,22.7271,23.632,0.039727,62.9477,0.08108,0.000276,
3.2438,0.034351,3.12357,1.15375,3.45795,1.03008,12.6175,26.8849,0.03862,64.0019,0.138411,0.000259,
3.12364,0.023037,2.02393,1.3796,3.17138,0.800763,60.2148,15.4452,0.083646,62.4607,0.091461,0.000497,
3.19609,0.020397,2.11947,1.13265,3.23532,0.750904,58.3985,63.0878,0.039095,18.26,0.082005,0.000293,
3.21348,0.01836,2.13104,1.08958,3.27327,1.61909,58.7239,62.1527,0.039747,63.897,0.083497,0.000281,
3.19892,0.017569,2.08402,1.13395,3.2813,0.794002,21.3637,61.6063,0.040977,26.6858,0.083725,0.000292,
3.10059,0.016811,1.9995,1.07332,3.22821,0.858015,60.5641,24.2247,0.040864,67.8225,0.081279,0.00028,
3.12544,0.021907,2.09563,1.13487,3.30477,0.798674,60.5852,63.4614,0.041893,64.729,0.094025,0.000317,
3.3731,0.017516,1.83253,1.11463,3.55726,0.740177,60.9359,63.1611,0.039391,22.2345,0.080589,0.000324,
2.9789,0.016244,1.8221,1.42417,3.39945,0.725148,25.5748,63.4853,0.039149,67.9444,0.079024,0.000301,
3.10096,0.017925,1.94024,1.14846,3.48037,0.824532,11.9589,28.3421,0.038816,64.1419,0.091404,0.000311,
3.04323,0.0178,1.93818,1.20545,3.50445,0.783746,61.3972,14.6839,0.038987,27.5662,0.082367,0.000301,
3.02834,0.016934,1.91967,1.2049,3.40022,0.738152,61.962,64.0583,0.039774,30.6796,0.093211,0.000291,
2.96753,0.018123,1.87645,1.35803,4.0273,0.698221,62.4627,64.5405,0.040407,19.462,0.082968,0.00031,
3.18444,0.016966,1.81406,1.25035,3.5202,0.676457,59.0772,64.9555,0.039731,66.8365,0.079792,0.000273,
3.14888,0.016468,1.7483,1.2948,3.4946,0.671089,69.7025,61.4997,0.039046,65.9141,0.079495,0.000271,
3.01111,0.018919,2.30329,1.15861,3.31085,0.842378,12.0716,72.8515,0.038944,65.4208,0.083926,0.000275,
3.14933,0.019697,2.13329,1.50284,3.46439,0.743599,56.3446,14.9518,0.040896,27.8845,0.088027,0.000362,
3.34833,0.02,2.74204,1.11711,3.26586,0.973192,67.5755,60.0632,0.043611,67.1309,0.088682,0.000269,
3.23658,0.019603,1.89124,1.42161,3.29685,0.670381,56.3318,70.1402,0.040021,67.2863,0.089636,0.000279,
3.17203,0.017768,1.81506,1.12132,3.28061,0.667321,55.6161,58.8184,0.042105,66.9344,0.0849,0.000414,
3.11933,0.016193,1.78506,1.6191,5.6721,0.661963,68.1744,58.0662,0.039064,31.9367,0.085213,0.000291,
3.07622,0.02173,2.99397,1.13527,3.33908,0.718438,13.4246,71.8906,0.039279,18.2227,0.107419,0.000292,
3.45705,0.017845,1.92701,1.16667,3.29267,0.763736,59.0748,16.1193,0.042245,67.6213,0.091739,0.000297,
3.29901,0.019703,1.94951,1.08936,3.23975,0.742936,21.5729,61.7699,0.040081,68.0107,0.083724,0.000362,
3.4017,0.019929,2.31251,1.14752,3.23959,0.796225,22.7502,24.6847,0.038817,68.6661,0.092586,0.000303,
3.20069,0.018398,2.46992,1.09499,3.17539,0.957785,21.9421,26.1827,0.040174,65.131,0.083808,0.000299,
3.22935,0.024508,2.39004,1.10409,3.22104,0.704212,11.4306,25.0412,0.039572,76.3383,0.106714,0.000274,
3.24125,0.021585,3.40433,1.1167,3.24175,0.874535,60.7093,15.7152,0.040492,18.6815,0.117275,0.00029,
3.4024,0.023897,2.36603,1.11095,3.25526,0.817534,58.1665,63.897,0.039785,64.0347,0.091833,0.000304,
3.48235,0.019892,2.52391,1.37803,3.40277,1.1088,56.6558,61.8065,0.040232,74.0315,0.093444,0.000292,
3.28843,0.01971,3.14484,1.19057,3.21097,0.733777,29.4015,60.538,0.040971,62.5286,0.103717,0.000301,
3.44974,0.026857,2.80945,1.08952,3.26641,1.02331,12.8932,33.2379,0.041073,61.7304,0.096564,0.000261,
3.85407,0.017795,1.95835,1.22276,3.29907,0.853353,57.9249,15.7083,0.071842,75.4933,0.083004,0.000388,
3.07451,0.018195,1.99381,1.13349,3.45278,0.797837,57.3586,60.72,0.039853,20.3019,0.083793,0.000348,
3.18072,0.018389,2.30956,1.46667,3.60939,0.877819,19.6867,60.5499,0.039835,65.6049,0.099072,0.000328,
3.13784,0.017077,1.98434,1.14726,3.3296,0.752799,23.3248,22.4268,0.040015,28.6903,0.107055,0.000308,
3.74623,0.021098,2.1495,1.92406,5.9089,0.794377,58.5742,26.2734,0.045255,30.0524,0.088229,0.000464,
3.35939,0.020786,2.05659,1.52273,5.53557,0.77482,57.2978,61.4092,0.039584,28.8591,0.093241,0.000324,
3.13813,0.019106,1.99177,1.4493,3.48856,0.781422,58.5971,60.076,0.040502,19.6766,0.099512,0.000346,
3.20212,0.01841,2.10677,1.19701,3.32374,0.836416,58.7765,61.5438,0.040976,68.049,0.088648,0.000916,
3.12082,0.017269,1.98252,1.31235,3.65842,0.822997,58.8212,61.5861,0.041187,65.9634,0.083725,0.000253,
3.18749,0.017662,2.07597,1.13721,3.32662,0.75491,57.4415,61.6562,0.040233,64.5437,0.093563,0.000347,
3.08397,0.020312,2.04744,1.68242,3.36993,0.795204,58.6175,60.2882,0.039652,37.3845,0.10213,0.000274,
3.13211,0.0184,2.00475,1.13742,3.27286,0.787738,60.2673,61.4141,0.041879,20.1676,0.08567,0.000331,
3.20271,0.017593,2.03774,1.3673,3.34923,0.817914,59.2832,63.1266,0.040132,64.3206,0.085814,0.000276,
3.10021,0.026162,2.0101,1.17634,3.32766,0.765442,59.1787,62.0621,0.041083,64.3051,0.090501,0.000336,
3.43448,0.01807,2.00277,1.21731,3.36122,0.775589,57.2346,61.9617,0.04008,26.1581,0.08343,0.000313,
3.38442,0.017653,2.22123,1.19721,3.27592,0.807936,12.4212,60.268,0.039284,31.2417,0.089636,0.000327,
3.14557,0.020981,2.28404,1.28348,3.24708,0.778619,58.1607,15.4872,0.040309,65.3445,0.114532,0.000356,
3.72155,0.017031,2.06295,1.07365,3.26335,0.802331,58.8843,61.0303,0.040134,63.8234,0.086591,0.000248,
3.3355,0.017946,1.99743,1.24794,4.73332,0.788389,60.8667,61.6735,0.041807,65.315,0.085403,0.000286,
3.21373,0.017589,1.95272,1.49336,3.12552,0.764068,59.7919,63.5867,0.040598,65.2638,0.102681,0.000282,
3.36645,0.016842,1.89213,1.2134,3.21603,0.736191,57.5117,62.4233,0.039828,65.4116,0.084436,0.000874,
3.30407,0.016589,1.91432,1.06767,3.488,0.736985,57.6836,60.1661,0.039245,63.9082,0.081775,0.000296,
3.20149,0.017569,1.90699,1.07314,3.19613,0.751897,58.6697,60.3461,0.044644,65.1082,0.083661,0.000295,
3.24464,0.017635,1.92389,1.21132,3.31623,0.750431,58.1982,61.3468,0.039674,66.872,0.08448,0.000243,
3.21111,0.018501,1.95476,1.21322,3.34644,0.741967,21.1466,60.8981,0.039318,65.7263,0.085825,0.000235,
3.06463,0.017891,1.91883,1.10865,3.2922,0.746215,12.6183,23.814,0.039121,65.9276,0.08206,0.000271,
3.17708,0.019068,2.28509,1.18511,3.46742,0.8293,56.0566,15.7354,0.039217,64.269,0.084381,0.000476,
3.38835,0.017382,1.90181,1.18961,3.32819,0.75599,12.9399,58.7178,0.041282,19.2452,0.100668,0.000311,
3.4103,0.018115,2.00888,2.23285,3.3945,0.780466,58.6701,15.7335,0.03906,65.4824,0.083978,0.000252,
3.03154,0.017012,1.99028,1.15004,3.25459,0.752304,60.9642,61.4165,0.039027,65.5419,0.085465,0.000315,
3.15301,0.018129,1.9874,1.75031,3.53117,0.75583,11.9317,63.7098,0.03983,67.3506,0.082806,0.000311,
3.13641,0.024022,2.28111,1.23073,3.24057,0.901981,59.2601,15.1185,0.039149,66.3221,0.100734,0.000314,
3.2435,0.02383,2.4167,1.60755,4.28437,0.820086,57.2662,62.5001,0.044162,63.9773,0.089329,0.000303,
3.16926,0.02481,2.13233,1.09472,3.2438,0.738924,12.0066,60.1404,0.040793,64.0711,0.103331,0.000296,
3.28119,0.017044,1.69751,1.75449,3.43615,0.69301,59.3627,14.3998,0.040639,65.0868,0.082711,0.000332,
3.17111,0.017,1.70641,1.15969,3.19554,0.705786,58.2525,61.7774,0.039298,64.6393,0.09087,0.000253,
3.03041,0.017356,1.80181,1.20415,3.23898,0.668826,58.3472,60.7257,0.039437,27.3945,0.084201,0.000782,
3.12142,0.016585,1.83923,1.1432,3.40832,0.707382,13.1007,60.897,0.038825,19.4246,0.081922,0.000278,
3.20233,0.017799,2.11345,1.49998,3.51007,0.839212,59.2542,16.0576,0.039987,62.7073,0.086092,0.000273,
3.29245,0.017803,1.89696,1.29289,3.33659,0.79152,12.9326,61.9459,0.039242,19.6359,0.082384,0.00084,
3.1797,0.019548,2.08814,1.17012,3.2558,0.836277,59.006,15.8614,0.039347,64.974,0.092632,0.000303,
3.18333,0.018858,1.98907,1.51477,3.12881,0.759035,11.5365,61.7572,0.041494,67.4022,0.087094,0.000348,
3.09541,0.024021,2.11506,1.17767,3.84466,0.657054,59.0229,14.3115,0.039378,18.8037,0.11439,0.00031,
3.13293,0.017286,1.69193,1.56727,3.16827,0.702311,59.1196,61.4213,0.039719,66.3923,0.083489,0.000372,
3.34558,0.016475,1.75539,1.12173,3.27335,0.659487,12.7033,61.5374,0.040386,63.9447,0.08576,0.00031,
3.13589,0.017041,1.88172,1.0895,3.28256,0.706998,58.6431,15.2946,0.03932,18.292,0.088767,0.000292,
3.24621,0.018618,2.32699,1.35751,3.27006,0.864311,58.72,61.8389,0.046713,65.4762,0.086271,0.000685,
3.13991,0.017954,2.41094,1.24015,3.4565,0.804128,59.9643,61.9387,0.039894,64.2414,0.086624,0.000278,
3.34596,0.017405,2.35873,1.12149,3.25986,0.827527,58.0634,63.1542,0.040174,64.5007,0.08593,0.000287,
3.1138,0.022683,2.47488,1.45973,3.20258,0.835271,57.1037,61.377,0.042983,19.7436,0.110238,0.000295,
3.03109,0.021572,2.26945,1.34856,3.34394,0.82085,57.5241,60.1973,0.0396,65.7834,0.091116,0.000266,
3.11381,0.016811,1.8571,1.39553,3.30409,0.681683,57.8358,60.0654,0.04325,19.5611,0.085933,0.000295,
3.22232,0.016737,1.88243,2.18263,3.38805,0.700445,58.7387,60.4221,0.061441,65.5212,0.082289,0.000336,
3.06321,0.017556,1.84239,1.18509,3.26621,0.691965,21.6239,61.2767,0.039583,17.9828,0.08416,0.000261,
3.03571,0.020529,2.46293,1.30839,3.59596,0.756178,58.8606,24.8465,0.040101,65.1033,0.094732,0.000731,
3.13209,0.02233,2.58451,1.55493,3.18894,0.793002,59.9578,62.2432,0.039387,65.4704,0.094403,0.000437,
3.06971,0.019029,2.23337,1.3864,3.55479,0.74469,57.1674,62.94,0.039763,18.9149,0.096872,0.000317,
3.37803,0.017166,1.87668,1.2335,3.48735,0.683917,11.1187,59.7315,0.040196,65.8604,0.083548,0.000454,
3.06278,0.021482,2.62136,1.20247,3.28138,0.767802,69.8682,14.5102,0.039467,65.6159,0.105835,0.000259,
3.37069,0.016931,1.90034,1.16253,3.25314,0.762246,57.9787,72.5348,0.044499,67.0341,0.083032,0.000909,
3.11887,0.017589,2.12954,1.51344,4.20984,0.819877,61.8739,60.932,0.039555,65.0798,0.086279,0.000254,
3.20102,0.028006,2.90508,1.12672,3.28403,1.1084,58.0589,65.8908,0.045856,63.8057,0.116943,0.000615,
2.96886,0.016068,1.88714,1.24306,3.21493,0.706731,64.26,60.6553,0.074118,63.8252,0.082119,0.000347,
3.01096,0.027374,2.96021,1.15891,3.20132,0.926637,63.6502,68.1513,0.039392,64.2896,0.113715,0.000375,
3.90334,0.01882,2.03302,1.15241,3.18211,0.750029,59.7564,66.4367,0.070563,64.828,0.088243,0.000285,
3.06897,0.01747,1.90947,1.10168,3.19456,0.75389,12.0502,62.4233,0.039239,28.374,0.09536,0.000262,
3.0805,0.017207,2.04183,1.16657,3.22639,0.7953,60.5834,14.8908,0.039963,66.0162,0.083708,0.000807,
3.07962,0.018149,2.13882,1.10424,3.17542,0.731851,58.7764,63.4574,0.039693,66.5872,0.092809,0.000323,
3.10579,0.018823,2.21955,1.25249,3.32965,0.765871,57.077,61.7657,0.039868,63.8004,0.099179,0.000286,
3.12457,0.019957,2.23469,1.13683,3.28066,0.696759,22.1037,60.0117,0.03971,18.0936,0.086194,0.000308,
3.27668,0.016541,1.91699,1.08322,3.33071,0.734914,12.7616,24.7595,0.041955,76.861,0.084477,0.000324,
3.26947,0.017563,1.96519,1.14584,3.40148,0.733782,59.575,15.4643,0.041019,64.5673,0.087612,0.00026,
3.13155,0.016588,1.98212,1.38871,3.46606,0.665164,11.4119,62.2249,0.039611,69.6843,0.083342,0.000258,
3.02302,0.019797,2.32004,1.16886,3.42314,0.729279,70.4507,14.4649,0.040064,64.2341,0.095944,0.000303,
3.1354,0.018171,1.95319,1.88159,3.47508,0.754118,11.4721,73.1614,0.042896,71.708,0.087593,0.000269,
3.00439,0.01651,1.87769,1.29037,3.39352,0.718059,13.878,14.0705,0.038765,71.016,0.086679,0.000283,
3.05139,0.018343,2.00833,1.49904,3.79051,0.791195,59.2069,16.6804,0.0394,66.0644,0.086484,0.0003,
3.15891,0.017615,1.97237,1.29866,3.28221,0.719114,59.866,61.9009,0.039225,18.5249,0.101803,0.000293,
3.07872,0.017017,1.92618,1.44682,3.55179,0.720963,12.4382,62.5157,0.03984,67.106,0.089681,0.000243,
3.12098,0.022065,2.24931,1.20815,3.24811,0.773668,57.4041,15.4654,0.03981,65.4052,0.117593,0.000241,
3.26099,0.016819,1.8465,1.35625,4.62326,0.69946,58.5739,59.9529,0.039916,63.6755,0.100586,0.000289,
3.16405,0.01726,1.87358,1.20859,3.27581,0.700461,21.5566,61.1519,0.039698,28.6496,0.099445,0.000715,
3.20708,0.023194,2.43049,1.34952,3.55466,0.767881,59.2104,24.7611,0.039713,19.2744,0.110354,0.000249,
3.45549,0.018063,2.45967,1.24871,3.21362,0.797477,57.7102,62.473,0.041557,65.8923,0.097907,0.000376,
3.42273,0.021366,2.23825,1.20513,3.39989,0.868587,58.3352,60.8206,0.040397,18.025,0.093163,0.000307,
3.19641,0.019319,2.34874,1.1904,3.30506,0.792019,58.0379,61.4832,0.040479,76.8769,0.090913,0.000793,
3.14115,0.017612,2.8475,1.36694,3.30761,0.671394,58.5033,61.5601,0.03998,17.586,0.09662,0.000274,
3.21846,0.020874,1.84179,1.15252,3.19389,0.671073,59.5589,61.019,0.040545,20.1934,0.093633,0.000297,
3.0308,0.017373,1.92215,1.31333,3.25754,0.696317,60.1708,62.1807,0.039119,65.6372,0.099431,0.000257,
2.95661,0.0168,1.78036,1.13341,3.25489,0.679553,60.6115,62.6342,0.039259,66.1288,0.100078,0.000283,
3.02783,0.016517,1.82851,1.15465,4.27198,0.684342,58.964,63.1274,0.039705,19.162,0.087745,0.000259,
3.01062,0.015201,1.84919,1.40776,3.32433,0.704324,61.6965,61.5201,0.039286,63.9032,0.101801,0.00025,
